t_ns_pi,enc_t_ms_pico,BL,FL,FR,BR,ax,ay,az,gx,gy,gz
5318186739398,111802,73736,80750,77030,69782,0.6057330200195312,0.21068974609375,10.357316381835936,-0.04253340740862059,-0.017829670774667256,0.9308846796752367
5318206544674,111822,73681,80675,77089,69845,0.3758896606445312,-0.17238251953125,11.444283935546874,-0.10248746568323497,0.03532959422882416,0.8891833013642272
5318226429023,111842,73627,80599,77146,69906,-0.8475473876953125,0.5386953735351562,11.398794104003905,0.05365954831198291,0.036795137875536954,0.8019168387645107
5318246243855,111862,73574,80525,77206,69968,0.028730419921875,0.689530078125,12.114660400390624,-0.03800354522787194,-0.0432768377312258,0.8123088755321105
5318266123778,111882,73524,80449,77262,70030,-0.08140285644531249,-0.8188169677734375,12.119448803710936,-0.10142161575835293,0.026536332348547385,0.796854051621321
5318286318699,111902,73474,80374,77318,70090,1.0869675537109373,-0.5099649536132812,11.238382592773437,-0.05159313177011787,-0.013299808593918609,0.8179045876377411
5318306189123,111922,73420,80299,77374,70146,0.009576806640625,0.2442085693359375,12.440271826171875,-0.006960666165682732,0.08049498479570032,0.7885937147034853
5318326030880,111942,73368,80224,77430,70202,-1.0845733520507812,-0.1005564697265625,11.441889733886718,-0.08809849169732752,0.055314280320362286,0.8581404223020379
5318346681741,111962,73316,80150,77487,70260,0.3136404174804687,-0.5147533569335937,11.85608662109375,-0.02414749620440552,-0.003174234307539294,0.8537437913618996
5318366380092,111982,73260,80076,77544,70320,0.8259995727539062,0.8283937744140625,12.454637036132812,-0.08796526045671726,0.020141232799255185,0.8941128572668066
5318386294663,112002,73206,79999,77598,70378,0.7876923461914062,0.055066638183593745,11.298237634277344,-0.05772176883818958,0.01814276419010137,0.8845202079428682
5318406926784,112022,73153,79922,77656,70433,0.22026655273437498,-1.1947066284179686,11.980585107421874,-0.04946143192035381,0.0030876340011426473,0.8252323058713052
5318427445034,112042,73098,79847,77715,70488,-0.5123591552734374,0.4644751220703125,10.955866796875,-0.005361891278359687,-0.02342538288029793,0.8771924897093042
5318446858870,112062,73041,79773,77776,70544,0.46686932373046874,-0.6512228515624999,11.334150659179686,-0.07490859887691236,-0.01809613325588776,0.8982430257257243
5318466763941,112082,72981,79695,77840,70599,-0.9888052856445312,-0.6416460449218749,11.77947216796875,-0.04506480098021541,0.017210145505829593,0.9103670686212575
5318486763234,112102,72917,79619,77904,70655,0.699106884765625,0.08379705810546874,11.362881079101562,-0.005361891278359687,-0.07272094190609196,0.9933701315214459
5318506782471,112122,72851,79546,77968,70711,1.5227122558593749,-0.4429273071289062,10.888829150390624,-0.016286853008400524,-0.05326918077699486,0.938878554111852
5318526781079,112142,72782,79471,78030,70765,0.16041151123046873,-0.5267243652343749,11.901576452636718,-0.04732973207058974,0.012147358362639932,0.894912244710468
5318546697595,112162,72714,79397,78091,70820,0.11252747802734374,-0.7781155395507812,11.686098303222655,0.027013300189932078,-0.03794758810681563,0.894912244710468
5318566832405,112182,72647,79323,78150,70880,0.8978256225585937,0.63206923828125,12.071564770507813,-0.05798823131941008,-0.04807316239319495,0.9359474668184263
5318586382313,112202,72581,79249,78208,70940,-0.277727392578125,-0.718260498046875,11.616666455078125,-0.09236189139685565,-0.006904709044626412,0.9636595648653592
5318606319255,112222,72514,79175,78266,71000,0.04548983154296875,-0.30406361083984373,11.851298217773437,-0.017485934173892808,-0.01836259573710827,0.8861189828301913
5318626073216,112242,72449,79101,78324,71062,0.5746083984375,1.369483349609375,11.846509814453125,-0.06504948707175355,-0.01809613325588776,0.9037055065907448
5318646163564,112262,72390,79030,78378,71124,0.8044517578125,-0.82360537109375,12.052411157226562,-0.04693003834875897,-0.07418648555280477,0.818304281359572
5318666015025,112282,72378,79006,78430,71186,2.6719290527343746,-0.7613561279296874,10.180145458984374,0.029411462520916653,-0.13240853769948585,0.30696277989741644
5318686327370,112302,72401,79022,78486,71246,2.9089550170898435,-1.4628572143554686,12.174515441894531,-0.0605196248910049,0.0543816616360905,0.09459218236467129
5318706288645,112322,72444,79061,78539,71303,1.7645266235351562,-1.5179238525390624,11.475408557128906,0.023682519174675724,0.0021550153168708695,-0.05342772595332108
5318726808025,112342,72503,79119,78596,71363,0.9816226806640624,0.4860229370117187,11.863269226074218,-3.2641653949515986e-05,0.059444448779280165,-0.0286467151998138
5318746662357,112362,72574,79190,78658,71426,0.7038952880859375,0.143652099609375,11.654973681640625,0.01075908883548107,-0.016230895887344204,-0.03211072745568041
5318766760315,112382,72655,79273,78727,71494,0.612915625,-0.1771709228515625,11.824961999511718,0.014223101091347678,0.02187323892718849,-0.09872634776080749
5318786392612,112402,72740,79363,78802,71568,1.3479355346679687,-0.21787235107421873,11.738770739746093,-0.006161278722021209,-0.008636715172559716,-0.0618212941117671
5318806907770,112422,72826,79460,78884,71647,0.47165772705078124,-0.19393033447265623,11.549628808593749,-0.03227460188163103,0.024271401258173064,-0.09459617930188963
5318826937211,112442,72915,79560,78972,71731,0.7733271362304687,0.055066638183593745,11.765106958007811,0.013423713647686153,0.018542457911932132,-0.017854984710383215
5318846859078,112462,73009,79660,79064,71819,0.3591302490234375,-0.13407529296874998,11.202469567871093,-0.0024308039849340914,0.05624689900463406,-0.04103722057656744
5318866772909,112482,73105,79762,79160,71912,0.4261678955078125,0.040701428222656245,11.911153259277343,0.05685709808662901,0.020807389002306456,-0.0008013859122706843
5318887122809,112502,73205,79864,79259,72009,0.6703764648437499,0.11731588134765625,12.11705460205078,0.024348675377726996,-0.08071481634270722,-0.048498170050741675
5318906433275,112522,73307,79968,79362,72109,0.023942016601562498,-0.17956512451171874,11.463437548828125,0.048996454890624014,-0.019561676902600553,-0.010527266476819237
5318926214774,112542,73411,80074,79466,72209,0.4740519287109375,-0.05985504150390625,11.082759484863281,-0.010557909662159599,-0.014365658518800648,-0.012658966326583303
5318946274140,112562,73514,80181,79570,72310,0.8403647827148437,0.5746083984375,11.525686791992188,-0.034406301731395084,-0.00010991577350344742,-0.015590053620008898
5318966112787,112582,73618,80289,79676,72412,0.3016694091796875,-0.06943184814453125,11.973402502441406,0.011292013797922088,-0.03435034461033877,0.02171469375086227
5318986969219,112602,73724,80398,79782,72517,-0.21068974609375,-1.0007762939453124,12.567164514160156,0.03793826191997292,-0.03541619453522081,-0.003865704446306531
5319006146520,112622,73831,80507,79889,72624,-0.3280056274414062,1.0007762939453124,11.422736120605467,0.03527363710776783,-0.07258771066548171,-0.0017340045965424655
5319026692141,112642,73940,80616,79998,72732,0.8092401611328125,0.22505495605468748,11.56159981689453,-0.003096960187985366,0.009749196031655359,0.015985750404621343
5319046624361,112662,74050,80725,80106,72840,0.05985504150390625,0.00239420166015625,11.4538607421875,-0.021083177670369675,0.11100493889544852,-0.016122978582449918
5319066717671,112682,74158,80834,80216,72944,0.9145850341796874,0.258573779296875,13.053187451171874,0.007961232782665733,-0.030486638632641404,0.005993407358852277
5319086629928,112702,74266,80944,80326,73052,-0.2346317626953125,-0.47165772705078124,11.844115612792969,0.0016993644739837846,0.02600340738610637,0.009190957133498379
5319106773515,112722,74374,81054,80436,73160,0.201112939453125,-0.4860229370117187,11.702857714843748,0.05459216699625469,-0.017030283331005727,-0.0017340045965424655
5319126803790,112742,74484,81166,80548,73268,0.7829039428710937,0.19632453613281248,11.75313594970703,0.00436398928618887,-0.008237021450728951,0.019449762660487948
5319146837156,112762,74594,81278,80659,73376,0.07422025146484375,0.5363011718749999,11.458649145507811,-0.01535423432412875,0.06583954832857236,-0.04410153911060329
5319166737561,112782,74703,81391,80770,73485,0.0143652099609375,0.6919242797851562,12.509703674316405,0.032475781054952496,0.02200647016779874,0.00932418837410863
5319186890778,112802,74814,81505,80882,73594,0.20350714111328125,-0.28969840087890625,11.652579479980469,-0.030675826994307976,-0.05699965551408198,-0.016122978582449918
5319207152439,112822,74926,81619,80995,73705,0.062249243164062495,0.13168109130859373,11.987767712402343,-0.004562503834698157,-0.054335030701876896,-0.023317465575403644
5319226446072,112842,75039,81733,81108,73816,0.12689268798828124,-0.15322890625,12.471396447753905,-0.07424244267386108,0.018275995430711626,-0.040637526854736684
5319246326570,112862,75154,81846,81220,73924,0.46208092041015625,-0.3399766357421875,11.226411584472656,-0.017086240452062054,0.078230053705326,0.003328782546647195
5319266825377,112882,75269,81958,81331,74035,0.10773907470703124,-0.0430956298828125,11.911153259277343,-0.004828966315918667,0.02640310110793713,-0.038372595764362354
5319286765503,112902,75383,82070,81442,74142,0.8834604125976562,0.1005564697265625,12.866439721679686,-0.012289915790092903,-0.0081037902101187,0.01398728179546753
5319306443892,112922,75496,82183,81555,74252,-0.30406361083984373,0.229843359375,11.118672509765624,0.02235020676857318,-0.011034877503544292,-0.011459885161091019
5319326405981,112942,75610,82298,81669,74362,0.5985504150390625,0.16759411621093748,12.492944262695312,-0.05292544417622043,0.0447890123121522,-0.04183660802022896
5319346071444,112962,75721,82413,81782,74470,1.0103531005859374,-0.055066638183593745,12.150573425292968,-0.06305101846259974,0.0302668070856345,-0.0054644793336295835
5319366341531,112982,75832,82530,81892,74580,-0.15083470458984374,0.1197100830078125,11.757924353027343,0.028478843836644875,-0.012633652390867344,0.020648843825980236
5319386408638,113002,75945,82646,82003,74688,-0.229843359375,-0.63206923828125,12.464213842773436,0.032875474776783264,0.0413250000562856,-0.08407091129367955
5319406442078,113022,76058,82762,82115,74800,0.6847416748046875,-0.19632453613281248,11.0707884765625,0.027279762671152587,-0.06645907359741002,-0.02171869068808059
5319426282873,113042,76173,82877,82228,74911,-0.040701428222656245,0.20350714111328125,12.327744348144531,-0.04120109500251805,-0.009569333856831497,-0.021318996966249823
5319446268721,113062,76288,82991,82342,75022,0.6416460449218749,-0.3687070556640625,11.362881079101562,-0.011357297105821122,0.06157614862904423,-0.035841202192767534
5319466237403,113082,76403,83104,82456,75128,-0.7015010864257812,-0.25139117431640623,11.544840405273437,0.020218506918809116,-0.05859843040140503,-0.028380252718593298
5319486278140,113102,76518,83217,82572,75235,0.062249243164062495,0.143652099609375,11.942277880859374,0.012091401241583612,-0.07685111036500984,-0.044234770351213544
5319506210378,113122,76633,83331,82687,75344,0.5363011718749999,0.5889736083984375,10.572794531249999,0.04766414248452147,0.01201412712202968,0.021847924991472523
5319527058959,113142,76746,83446,82801,75455,0.42377369384765623,0.49320554199218747,11.63821427001953,-0.00043233537578028086,0.07063587299054151,-0.044368001591823795
5319546237482,113162,76859,83562,82914,75564,0.44053310546874996,-0.2537853759765625,11.532869396972655,-0.013488996955585194,-0.009036408894390478,-0.018254678432213976
5319566729567,113182,76972,83678,83026,75676,0.35194764404296874,0.24181436767578124,11.79862578125,0.036472718273260124,-0.016097664646733952,0.003595245027867705
5319586361845,113202,77085,83795,83140,75789,0.16280571289062498,0.06464344482421874,12.555193505859375,0.03127669988946021,-0.001575459420216245,-0.015989747341839652
5319606302083,113222,77198,83913,83254,75902,-0.201112939453125,0.09576806640624999,11.039663854980468,-0.013222534474364677,0.05131734310205466,-0.01998668456014728
5319626331857,113242,77310,84030,83368,76015,-0.2561795776367187,0.33039982910156246,10.50815108642578,0.013423713647686153,0.024004938776952554,0.015053131720349566
5319646377001,113262,77425,84146,83483,76128,0.3591302490234375,-0.12689268798828124,12.569558715820312,-0.006560972443851971,-0.021826607992974877,-0.04037106437351617
5319666321665,113282,77539,84262,83598,76240,0.0430956298828125,0.5770026000976562,10.268730920410155,0.04446659270987538,0.0058854900539579875,-0.011459885161091019
5319686900859,113302,77655,84379,83714,76352,-0.17238251953125,0.4429273071289062,11.906364855957031,0.022483438009183437,-0.013166577353308357,0.01238850690814448
5319706768580,113322,77771,84497,83830,76465,0.22505495605468748,-0.4333505004882812,10.960655200195312,-0.029210283347595182,-0.024624464045790214,-0.07980751159415139
5319726800705,113342,77887,84614,83946,76578,0.30406361083984373,0.16519991455078123,13.2159931640625,0.010492626354260562,-0.07485264175585604,0.004794326193359989
5319746622556,113362,78002,84731,84059,76692,-0.3447650390625,-0.6009446166992187,10.857704528808593,-0.022681952557692727,-0.047273774949533415,-0.0020004670777629685
5319766496424,113382,78118,84848,84172,76804,0.10295067138671875,-0.258573779296875,11.288660827636718,0.008893851466937514,-0.002508078104488023,-0.037573208320700845
5319786387143,113402,78233,84964,84286,76919,1.0295067138671874,-0.07900865478515624,12.00931552734375,0.0036978330831375986,-0.0548679556643179,-0.006663560499121868
5319806023199,113422,78348,85078,84400,77035,0.3495534423828125,0.51714755859375,12.100295190429687,0.015155719775619457,0.08076144727692082,-0.0057309418148500865
5319826203398,113442,78462,85191,84514,77150,-0.16280571289062498,-0.35194764404296874,12.112266198730469,0.009693238910599037,-0.008503483931949465,0.02970856818747752
5319846265116,113462,78577,85304,84629,77263,-0.47644613037109373,0.19632453613281248,11.513715783691406,-0.009758522218498069,-0.04221098780634376,-0.011726347642311521
5319866249538,113482,78691,85418,84744,77377,0.7445967163085937,-0.00718260498046875,11.374852087402344,0.00436398928618887,-0.027822013820436312,0.015186362960959817
5319886698864,113502,78804,85531,84858,77490,0.42377369384765623,-0.047884033203124995,11.518504187011718,-0.01122406586521087,0.04851948704923932,0.023713162360016082
5319906511844,113522,78917,85646,84970,77599,-0.05027823486328125,0.16519991455078123,12.030863342285155,-0.01881824657999535,0.13045670002454562,-0.020786072003808803
5319926312213,113542,79029,85761,85082,77712,0.11013327636718749,-0.25139117431640623,11.889605444335936,0.03154316237068072,-0.10736106446475806,-0.034775352267885494
5319946030823,113562,79142,85877,85197,77826,-0.37828386230468747,0.6488286499023437,11.700463513183593,-0.05985346868795363,0.005352565091516971,-0.008129104145834662
5319966727572,113582,79257,85994,85312,77940,0.2825157958984375,0.4261678955078125,11.767501159667969,-0.03946908887458475,-0.004106852991811072,-0.025982090387608715
5319986706458,113602,79373,86110,85426,78052,0.0,-0.18914193115234373,10.505756884765624,-0.003363422669205869,0.012280589603250187,0.0031955513060369437
5320006886434,113622,79490,86225,85538,78164,0.42377369384765623,-0.7206546997070312,11.664550488281249,-0.005095428797139173,0.0028211715199221443,-0.033842733583613706
5320027009152,113642,79606,86340,85652,78276,0.12210428466796874,-0.7422025146484375,11.573570825195311,0.00662892037656319,0.0078839586631118,-0.03144457125262914
5320046870094,113662,79721,86456,85766,78389,-0.4333505004882812,0.46686932373046874,12.026074938964843,-0.007893284849954513,0.04438931859032144,-0.005864173055460345
5320066681019,113682,79837,86573,85878,78501,-0.24660277099609373,0.12449848632812499,11.743559143066406,-0.04186725120556932,0.0477200996055778,-0.008928491589496192
5320087430712,113702,79950,86690,85990,78612,1.0079588989257813,0.7350199096679687,10.189722265624999,-0.052792212935610164,0.006285183775788749,-0.03397596482422397
5320105894279,113722,80062,86809,86102,78722,0.08858546142578125,-0.016759411621093748,11.578359228515625,-0.03120875195674899,0.02293908885207052,-0.009061722830106443
5320126214069,113742,80175,86929,86214,78836,-0.3758896606445312,-0.6967126831054687,11.899182250976562,-0.024680421166846534,0.03453020678516264,-0.06128836914932607
5320146002086,113762,80290,87049,86326,78949,0.06943184814453125,0.24660277099609373,11.832144604492187,-0.0014981853006623136,-0.04047898167841045,-0.047299088885249384
5320166285172,113782,80406,87167,86440,79060,0.1149216796875,0.20350714111328125,10.754753857421875,-0.03387337676895408,-0.05033809348356927,-0.014390972454516614
5320186526611,113802,80522,87286,86553,79170,0.6751648681640625,-0.15322890625,12.224793676757812,-0.033207220565902806,-0.03568265701644131,-0.06755023745800803
5320206498275,113822,80638,87403,86666,79281,-0.2920926025390625,-0.033518823242187495,10.931924780273437,-0.021083177670369675,0.03226527569478831,-0.06555176884885422
5320226264533,113842,80755,87521,86780,79389,0.0430956298828125,0.0383072265625,11.865663427734374,0.016354800941111747,0.0018885528356503596,-0.017188828507331944
5320246695285,113862,80873,87638,86895,79499,0.16519991455078123,-0.7948749511718749,12.50730947265625,0.03953703680729597,-0.09057392814786602,-0.08740169230893588
5320266900761,113882,80990,87754,87010,79608,0.3950432739257812,0.28730419921875,11.252747802734374,0.022083744287352675,-0.015298277203072422,-0.014790666176347368
5320286906424,113902,81106,87871,87125,79717,-0.047884033203124995,-0.6416460449218749,11.475408557128906,-0.004695735075308415,-0.01876228945893903,-0.026648246590659987
5320306746700,113922,81222,87988,87239,79828,0.6368576416015624,0.27293898925781246,11.516109985351562,0.011158782557311833,0.011880895881419424,-0.015590053620008898
5320326832048,113942,81337,88106,87354,79938,0.1867477294921875,-0.6464344482421874,12.488155859374999,-0.03853647019031296,0.04292377494360865,-0.03291011489934193
5320346318586,113962,81451,88226,87467,80050,-0.22505495605468748,-0.46686932373046874,11.54244620361328,-0.04719650082997949,0.002687940279311886,-0.08780138603076665
5320366368786,113982,81566,88347,87582,80163,-0.09576806640624999,0.2154781494140625,11.322179650878905,0.009826470151209292,-0.025956776451892757,-0.061688062871156836
5320385974416,114002,81682,88466,87696,80272,1.0390835205078124,0.21787235107421873,11.197681164550781,0.03140993113007046,-0.02755555133921581,-0.012525735085973051
5320406396834,114022,81799,88585,87810,80382,0.2825157958984375,-0.373495458984375,11.207257971191405,0.0664497474105673,0.05238319302693669,-0.03570797095215727
5320426429979,114042,81917,88703,87924,80492,0.47884033203125,0.16280571289062498,11.901576452636718,0.03540686834837809,0.03506313174760365,-0.0190540658758755
5320446626103,114062,82034,88821,88038,80604,0.0047884033203125,0.009576806640625,11.159373937988281,-0.006560972443851971,-0.02289245791785691,-0.028247021477983046
5320466648100,114082,82150,88939,88154,80716,0.7158662963867187,0.6368576416015624,12.20085166015625,-0.006028047481410951,-0.048872549836856474,-0.01678913478550119
5320486311914,114102,82267,89058,88270,80828,0.7350199096679687,-0.2561795776367187,11.789048974609374,0.006229226654732425,-0.06565968615374848,-0.049564019975623715
5320506829480,114122,82383,89177,88386,80941,0.30406361083984373,-0.16998831787109375,11.173739147949219,0.01169170751975285,0.003753790204193922,0.004128169990308718
5320526705330,114142,82499,89295,88500,81054,0.2059013427734375,0.34715924072265625,11.824961999511718,0.029411462520916653,-0.040612212919020715,0.00932418837410863
5320546827733,114162,82615,89411,88614,81169,0.19632453613281248,0.40940848388671874,11.238382592773437,-0.016286853008400524,0.02160677644596798,-0.04703262640402888
5320566759767,114182,82731,89528,88729,81284,0.19632453613281248,0.6512228515624999,12.351686364746094,-0.021083177670369675,0.03053326956685501,-0.040237833132905916
5320586890559,114202,82847,89643,88844,81394,-0.39264907226562495,0.17956512451171874,12.023680737304687,0.024348675377726996,0.03506313174760365,-0.0059974042960705964
5320606910333,114222,82962,89759,88958,81508,0.8858546142578124,-0.18435352783203124,11.674127294921874,0.023948981655896234,-0.0386137443098669,0.023180237397575066
5320627093124,114242,83077,89874,89074,81622,0.6775590698242188,0.1149216796875,11.508927380371093,-0.040801401280687294,-0.049005781077466726,-0.02171869068808059
5320647512283,114262,83191,89989,89189,81733,0.086191259765625,-0.5434837768554687,11.25514200439453,-0.016686546730231292,0.008949808587993834,-0.01159311640170127
5320667516169,114282,83305,90104,89303,81846,0.63206923828125,-0.5482721801757812,11.221623181152344,-0.03880293267153348,0.010948277197147646,-0.006530329258511616
5320686783561,114302,83418,90221,89418,81957,0.22505495605468748,-0.33758243408203126,11.391611499023437,0.02235020676857318,-0.0021083843826572614,-0.0492975574944032
5320706385025,114322,83532,90338,89532,82069,0.40222587890625,-0.06464344482421874,11.286266625976562,-0.004429272594087905,-0.02822170754226708,-0.02038637828197805
5320726495743,114342,83646,90454,89646,82182,-0.5770026000976562,0.12689268798828124,10.204087475585936,-0.0779729174109482,-0.029154326226538855,-0.037173514598870076
5320746238964,114362,83762,90569,89762,82295,-0.0430956298828125,-0.44053310546874996,11.812990991210937,-0.06145224357527669,0.0634413859975878,-0.005198016852409067
5320766360274,114382,83878,90682,89878,82408,0.8643067993164062,-0.06943184814453125,12.540828295898438,0.023948981655896234,-0.05753258047652299,0.01918330017926744
5320786136291,114402,83993,90794,89994,82521,0.12689268798828124,0.09337386474609374,11.499350573730467,0.03913734308546521,0.049851799455341864,-0.02531593418455745
5320806388193,114422,84108,90905,90108,82634,0.34237083740234375,-0.4285620971679687,11.59990704345703,-0.017619165414503066,-0.01982813938382107,-0.0013343108747116972
5320826573262,114442,84222,91016,90224,82747,0.9361328491210937,0.7996633544921875,11.717222924804688,-0.004828966315918667,0.03133265701051653,0.020915306307200746
5320846615351,114462,84334,91127,90338,82860,0.00239420166015625,-0.2346317626953125,12.210428466796873,-0.05439098782293321,0.04825302456801882,-0.02025314704136779
5320866589625,114482,84446,91239,90454,82971,-0.2753331909179687,-0.20350714111328125,10.946289990234375,-0.012156684549482644,-0.009702565097441749,0.0082583384492266
5320886551085,114502,84558,91351,90566,83083,-0.33039982910156246,0.2561795776367187,11.343727465820312,0.06498420376385451,0.011614433400198918,0.05702097251257962
5320906644877,114522,84671,91464,90680,83196,0.4525041137695312,-0.2753331909179687,11.592724438476562,-0.0297432083100362,-0.05060455596478977,-0.003066317002645008
5320926815465,114542,84784,91577,90792,83308,0.5458779785156249,0.40940848388671874,11.84890401611328,-0.06385040590626126,-0.044209456415497575,-0.053161263472100574
5320946803332,114562,84898,91689,90905,83420,0.7613561279296874,0.38786066894531246,12.011709729003906,-0.04772942579242051,0.0006894716701580789,0.011589119464482954
5320966777681,114582,85010,91801,91016,83529,-0.4860229370117187,-0.20829554443359374,10.259154113769531,0.03554009958898834,0.08875532171353609,0.005460482396411261
5320986729271,114602,85123,91911,91126,83638,-0.08379705810546874,0.4285620971679687,12.734758630371093,0.05925526041761359,-0.004773009194862347,0.00985711333654965
5321006873062,114622,85237,92021,91240,83746,0.13646949462890623,0.354341845703125,11.21683477783203,0.025947450265050045,-0.03195218227935419,-0.02011991580075754
5321026951484,114642,85350,92130,91355,83854,0.07900865478515624,-0.2561795776367187,11.832144604492187,-0.031475214437969495,0.005352565091516971,-0.011992810123532038
5321046884833,114662,85462,92241,91470,83963,-0.03591302490234375,-0.3327940307617187,11.767501159667969,0.0016993644739837846,-0.04341006897183605,0.009457419614718889
5321066887107,114682,85575,92351,91586,84071,0.24660277099609373,0.00239420166015625,11.3389390625,0.03021084996457818,-0.012367189909646827,-0.017854984710383215
5321086779642,114702,85687,92463,91698,84181,0.7996633544921875,0.19153613281249998,11.980585107421874,0.02674683770871157,0.026536332348547385,-0.014257741213906348
5321106351013,114722,85799,92575,91811,84292,0.37828386230468747,0.062249243164062495,10.721235034179687,-0.0008320290976110423,0.03959299392835229,-0.0029330857620347497
5321126824061,114742,85904,92684,91922,84403,-0.2537853759765625,1.0534487304687499,11.7603185546875,0.004896914248629886,0.008550114866163071,0.038102136345923535
5321146261452,114762,85954,92740,92034,84515,-3.402160559082031,1.5251064575195312,10.809820495605468,-0.017086240452062054,0.08728977806682328,0.5695615551402274
5321166059413,114782,85961,92750,92142,84624,-2.269703173828125,-0.7637503295898437,12.042834350585936,0.004763683008019635,-0.09923395878753254,0.8825217393337144
5321186606257,114802,85948,92741,92248,84733,-1.0438719238281249,0.105344873046875,11.824961999511718,0.03154316237068072,-0.030753101113861907,0.8882506826799554
5321206547847,114822,85922,92718,92346,84838,-0.6296750366210937,0.3806780639648437,11.901576452636718,-0.05772176883818958,-0.05113748092723079,0.9232904989604522
5321226348975,114842,85887,92687,92438,84936,-1.0031704956054688,0.6631938598632812,11.125855114746093,-0.020683483948538906,0.054648124117311014,0.925821892532047
5321246633654,114862,85844,92649,92526,85028,-0.29927520751953124,-0.12689268798828124,11.990161914062499,-0.026412427294779845,-0.07485264175585604,0.9160960119674986
5321266754279,114882,85795,92606,92610,85114,-0.44532150878906246,0.16519991455078123,11.353304272460937,-0.05598976271025627,0.018942151633762897,0.9271542049381496
5321286592074,114902,85740,92557,92694,85196,0.41419688720703124,-0.24181436767578124,12.368445776367187,-0.08250277959169684,0.027735413514039672,0.9607284775719336
5321306703199,114922,85682,92504,92774,85273,-0.9026140258789062,0.7876923461914062,11.003750830078124,-0.0021643415037135814,-0.020893989308703103,0.887051601514463
5321326280700,114942,85621,92446,92850,85349,-0.16759411621093748,0.5147533569335937,11.954248889160155,-0.01961763402365688,0.03399728182272162,0.9765829952045538
5321346782895,114962,85560,92389,92924,85421,0.00718260498046875,0.18435352783203124,11.324573852539062,-0.08530063564451218,-0.058465199160794776,0.9841771759193384
5321366806484,114982,85494,92333,92998,85493,-0.0383072265625,-0.08379705810546874,12.023680737304687,-0.008426209812395526,-0.013433039834528867,0.9748509890766206
5321386794981,115002,85426,92273,93069,85562,-0.74699091796875,0.5339069702148437,12.11705460205078,-0.0843680169602404,0.04465578107154195,0.9476718159921288
5321406811848,115022,85359,92213,93140,85628,-0.9864110839843749,-0.5578489868164063,11.61906065673828,0.012091401241583612,-0.048339624874415454,0.9514022907292159
5321426284090,115042,85293,92153,93210,85694,0.2442085693359375,1.4963760375976562,11.066000073242186,-0.05372483161988194,0.06823771065955693,0.9781817700918769
5321446529844,115062,85228,92087,93279,85760,0.48123453369140623,-1.7573440185546874,13.907917443847655,-0.026145964813559335,-0.10043303995302483,0.9323502233219495
5321466351342,115082,85164,92019,93346,85825,0.22744915771484372,0.8643067993164062,10.199299072265624,0.008360926504496498,0.013746133249962983,0.949403822120062
5321486181359,115102,85102,91948,93410,85888,-0.7326257080078125,-0.5267243652343749,10.845733520507812,-0.07930522981705074,0.09022086536024888,0.9105002998618678
5321506128412,115122,85042,91877,93470,85952,-0.23702596435546874,0.16280571289062498,12.267889306640624,-0.00016587289455977094,-0.11548817014198355,0.9288862110660829
5321526004188,115142,84982,91807,93530,86018,0.30885201416015623,0.22505495605468748,10.17056865234375,-0.0073603598875135005,-0.007171171525846922,0.8990424131693859
5321546268145,115162,84921,91737,93592,86083,-0.023942016601562498,1.1037269653320312,12.069170568847655,-0.07344305523019956,0.015211676896675779,0.9260883550132675
5321566246419,115182,84858,91665,93654,86145,0.016759411621093748,-0.3136404174804687,12.184092248535155,-0.07863907361399947,-0.04540853758098985,0.8914482324546014
5321586644690,115202,84795,91591,93716,86208,-0.37828386230468747,0.39264907226562495,11.10191309814453,-0.030276133272477208,-0.007970558969508445,0.891714694935822
5321606762797,115222,84735,91518,93778,86271,0.24181436767578124,-0.8092401611328125,12.433089221191405,-0.05106020680767685,-0.03714820066315411,0.8504130103466432
5321626826867,115242,84674,91445,93840,86335,0.8906430175781249,-0.28490999755859375,10.797849487304687,-0.03640477034054891,-0.06166274893544087,0.8678663028665865
5321646825345,115262,84612,91370,93898,86402,0.6177040283203125,-0.17238251953125,13.005303417968749,-0.0625180935001587,-0.0007760719765547187,0.9542001467820311
5321666808749,115282,84549,91299,93952,86468,0.2705447875976562,-0.7852981445312499,11.726799731445311,-0.022681952557692727,-0.03181895103874394,0.9172950931329907
5321686832505,115302,84484,91228,94006,86537,0.5578489868164063,0.14125789794921875,11.67652149658203,-0.016953009211451795,-0.04181129408451299,0.8877177577175143
5321706751669,115322,84419,91157,94060,86606,0.2059013427734375,1.3192051147460937,11.669338891601562,0.03340839973922428,-0.001841921901436755,0.9156963182456677
5321726417521,115342,84356,91084,94114,86674,0.1197100830078125,0.2657563842773437,11.355698474121093,-0.021616102632810694,0.054781355357921266,0.9075692125684423
5321746807958,115362,84293,91011,94172,86739,-0.028730419921875,-0.1005564697265625,11.89439384765625,-0.022415490076472217,0.0270692573109884,0.9138310808771242
5321765910797,115382,84230,90940,94230,86803,-0.5363011718749999,0.7781155395507812,12.531251489257812,0.032742243536173006,0.03159911949173704,0.8618708970391251
5321786269975,115402,84167,90871,94290,86868,0.40462008056640625,0.33039982910156246,11.037269653320312,-0.004962197556528922,-0.01876228945893903,0.8802568082433401
5321806241713,115422,84105,90802,94350,86932,1.0582371337890624,0.8475473876953125,11.06360587158203,-0.04772942579242051,0.02573694490488586,0.907435981327832
5321826603188,115442,84041,90733,94410,86992,-0.59376201171875,-0.13168109130859373,11.954248889160155,-0.07117812413982523,0.024271401258173064,0.9264880487350984
